StartTime,Dur,Proto,SrcAddr,Sport,Dir,DstAddr,Dport,State,sTos,dTos,TotPkts,TotBytes,SrcBytes,Label
2011/08/15 16:54:14.652281,0.000230,udp,147.32.84.138,34916,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:14.657250,0.000310,udp,147.32.84.138,36053,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:14.657259,0.000355,udp,147.32.84.138,53617,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:14.662104,0.000345,udp,147.32.84.138,51561,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:14.662139,0.000314,udp,147.32.84.138,49865,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:14.667021,0.000285,udp,147.32.84.138,41657,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:14.667082,0.000276,udp,147.32.84.138,52257,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:14.672207,0.000217,udp,147.32.84.138,50656,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:14.672213,0.000275,udp,147.32.84.138,39265,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:14.683886,0.000414,udp,147.32.84.138,49844,  <->,147.32.80.9,53,CON,0,0,2,294,78,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:14.683900,0.000413,udp,147.32.84.138,49844,  <->,147.32.80.9,53,CON,0,0,2,206,78,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:14.764994,4.056381,tcp,190.226.68.125,11360,   ->,147.32.86.183,51246,FSPA_FSPA,0,0,18,1339,739,flow=Background-TCP-Established
2011/08/15 16:54:14.782911,0.000439,udp,78.83.131.30,56057,  <->,147.32.84.229,13363,CON,0,0,2,231,169,flow=Background-UDP-Established
2011/08/15 16:54:14.785851,0.000320,udp,147.32.84.138,49500,  <->,147.32.80.9,53,CON,0,0,2,304,83,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:14.785858,0.000365,udp,147.32.84.138,49500,  <->,147.32.80.9,53,CON,0,0,2,216,83,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:14.892818,0.000626,udp,76.125.218.125,20520,  <->,147.32.84.229,13363,CON,0,0,2,133,73,flow=Background-UDP-Established
2011/08/15 16:54:14.967956,0.990341,tcp,147.32.84.118,2336,   ->,74.125.232.196,80,FSPA_FSPA,0,0,16,12120,1621,flow=Background-google-analytics5
2011/08/15 16:54:14.968684,0.132287,tcp,147.32.84.118,2338,   ->,74.125.232.196,80,FSPA_FSPA,0,0,17,12526,1622,flow=Background-google-analytics5
2011/08/15 16:54:14.969560,0.866862,tcp,147.32.84.118,2340,   ->,74.125.232.196,80,FSPA_FSPA,0,0,16,12176,1620,flow=Background-google-analytics5
2011/08/15 16:54:14.969740,0.131381,tcp,147.32.84.118,2342,   ->,74.125.232.196,80,FSPA_FSPA,0,0,19,13298,1683,flow=Background-google-analytics5
2011/08/15 16:54:14.970211,0.141722,tcp,147.32.84.118,2344,   ->,74.125.232.196,80,FSPA_FSPA,0,0,19,12562,1744,flow=Background-google-analytics5
2011/08/15 16:54:14.989598,0.000722,udp,195.224.235.210,54081,  <->,147.32.84.229,13363,CON,0,0,2,262,181,flow=Background-UDP-Established
2011/08/15 16:54:14.991645,0.110507,tcp,147.32.84.118,2349,   ->,74.125.232.196,80,FSPA_FSPA,0,0,21,15002,1742,flow=Background-google-analytics5
2011/08/15 16:54:14.991835,244.425674,tcp,147.32.84.118,2350,   ->,74.125.232.196,80,FSPA_FSPA,0,0,80,69412,13047,flow=Background-google-analytics5
2011/08/15 16:54:14.991892,29.984121,tcp,147.32.84.118,2351,   ->,74.125.232.195,80,FSPA_FSPA,0,0,102,104105,6551,flow=Background-google-analytics4
2011/08/15 16:54:14.992302,242.425537,tcp,147.32.84.118,2352,   ->,74.125.232.196,80,FSPA_FSPA,0,0,73,66726,11603,flow=Background-google-analytics5
2011/08/15 16:54:14.996054,2.846039,tcp,147.32.84.118,2354,   ->,74.125.232.195,80,FSPA_FSPA,0,0,26,20210,1548,flow=Background-google-analytics4
2011/08/15 16:54:14.997256,2.842729,tcp,147.32.84.118,2356,   ->,74.125.232.195,80,FSPA_FSPA,0,0,104,105549,6609,flow=Background-google-analytics4
2011/08/15 16:54:14.998260,2.851610,tcp,147.32.84.118,2359,   ->,74.125.232.195,80,FSPA_FSPA,0,0,24,19845,1433,flow=Background-google-analytics4
2011/08/15 16:54:14.998635,0.000482,udp,118.19.203.246,12809,  <->,147.32.84.229,443,CON,0,0,2,128,60,flow=Background-UDP-Established
2011/08/15 16:54:14.999445,282.376129,tcp,147.32.84.118,2362,   ->,74.125.232.195,80,FSPA_FSPA,0,0,447,472397,31894,flow=Background-google-analytics4
2011/08/15 16:54:14.999696,2.839873,tcp,147.32.84.118,2363,   ->,74.125.232.195,80,FSPA_FSPA,0,0,50,44895,2860,flow=Background-google-analytics4
2011/08/15 16:54:14.999788,2.840667,tcp,147.32.84.118,2364,   ->,74.125.232.195,80,FSPA_FSPA,0,0,25,20258,1492,flow=Background-google-analytics4
2011/08/15 16:54:15.084067,2.764767,tcp,147.32.84.118,2366,   ->,74.125.232.199,80,FSPA_FSPA,0,0,18,5071,3378,flow=Background-google-analytics8
2011/08/15 16:54:15.092664,2.750722,tcp,147.32.84.118,2369,   ->,74.125.232.223,80,FSPA_FSPA,0,0,31,20735,2254,flow=Background-TCP-Established
2011/08/15 16:54:15.092778,0.875565,tcp,147.32.84.118,2370,   ->,74.125.232.199,80,FSPA_FSPA,0,0,16,7218,2263,flow=Background-google-analytics8
2011/08/15 16:54:15.103316,0.000314,udp,147.32.84.186,47432,  <->,147.32.80.9,53,CON,0,0,2,331,86,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:15.103562,2.747072,tcp,147.32.84.118,2372,   ->,74.125.232.223,80,FSPA_FSPA,0,0,65,58416,3226,flow=Background-TCP-Established
2011/08/15 16:54:15.103893,0.000378,udp,147.32.84.186,43344,  <->,147.32.80.9,53,CON,0,0,2,304,83,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:15.112485,0.000520,udp,68.10.147.62,6394,  <->,147.32.84.229,13363,CON,0,0,2,134,74,flow=Background-UDP-Established
2011/08/15 16:54:15.118400,0.001796,udp,14.33.83.76,57780,  <->,147.32.84.229,13363,CON,0,0,2,517,457,flow=Background-UDP-Established
2011/08/15 16:54:15.137765,8.148388,udp,147.32.84.118,6881,  <->,178.76.2.120,6881,CON,0,0,4,940,286,flow=Background-UDP-Established
2011/08/15 16:54:15.137772,7.999163,udp,147.32.84.118,6881,   ->,175.198.138.103,50873,INT,0,,2,286,286,flow=Background-UDP-Attempt
2011/08/15 16:54:15.137847,28.113159,udp,147.32.84.118,6881,  <->,84.15.153.144,28526,CON,0,0,4,940,286,flow=Background-UDP-Established
2011/08/15 16:54:15.150588,0.000676,udp,90.229.236.66,41689,  <->,147.32.84.229,13363,CON,0,0,2,239,177,flow=Background-UDP-Established
2011/08/15 16:54:15.152985,0.000324,udp,147.32.84.186,34685,  <->,147.32.80.9,53,CON,0,0,2,294,78,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:15.167288,0.000261,udp,147.32.85.25,53566,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:15.167752,0.000243,udp,147.32.85.25,43130,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:15.176128,2.891021,tcp,66.249.66.152,62226,   ->,147.32.84.74,443,FSRPA_FSPA,0,0,54,40293,2045,flow=Background-TCP-Established
2011/08/15 16:54:15.182436,9.003625,tcp,147.32.84.19,49755,   ->,147.32.201.140,13579,S_,0,,3,222,222,flow=Background-TCP-Attempt
2011/08/15 16:54:15.184909,0.000093,udp,147.32.85.25,55989,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:15.185243,0.000108,udp,147.32.85.25,58469,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:15.190532,0.000265,udp,147.32.85.25,42938,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:15.190950,0.000298,udp,147.32.85.25,51399,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:15.220686,0.000172,udp,147.32.85.25,53140,  <->,147.32.80.9,53,CON,0,0,2,208,79,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:15.220990,0.000336,udp,147.32.85.25,59004,  <->,147.32.80.9,53,CON,0,0,2,207,66,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:15.240711,0.000641,udp,27.141.79.80,43024,  <->,147.32.84.229,13363,CON,0,0,2,539,75,flow=Background-UDP-Established
2011/08/15 16:54:15.281145,7.767421,tcp,109.197.94.226,4469,   ->,147.32.87.238,39371,FSRPA_FSPA,0,0,30,3823,1778,flow=Background-TCP-Established
2011/08/15 16:54:15.299312,0.000705,udp,95.86.129.50,52542,  <->,147.32.84.229,13363,CON,0,0,2,605,75,flow=Background-UDP-Established
2011/08/15 16:54:15.353358,0.000269,udp,147.32.86.20,60567,  <->,147.32.80.9,53,CON,0,0,2,261,84,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:15.353949,0.208629,tcp,147.32.86.20,4472,   ->,188.138.84.239,80,FSPA_FSPA,0,0,37,28081,1029,flow=Background-TCP-Established
2011/08/15 16:54:15.417809,0.000015,udp,24.128.204.183,60001,   ->,147.32.84.118,6881,INT,0,,1,145,145,flow=Background-UDP-Attempt
2011/08/15 16:54:15.417824,0.000000,icmp,147.32.84.118,0x0303,   ->,24.128.204.183,0xe11a,URP,0,,1,173,173,flow=Background
2011/08/15 16:54:15.485080,1.062641,tcp,147.32.84.118,2373,   ->,178.199.17.104,6881,S_RA,0,0,6,366,186,flow=Background-TCP-Attempt
2011/08/15 16:54:15.491452,17.420841,tcp,111.107.5.174,62859,   ->,147.32.86.179,58675,FSPA_FSPA,0,0,21,1482,860,flow=Background-TCP-Established
2011/08/15 16:54:15.550939,0.000399,udp,115.249.155.122,40147,  <->,147.32.84.229,13363,CON,0,0,2,133,73,flow=Background-UDP-Established
2011/08/15 16:54:15.615331,0.000536,udp,79.179.36.7,55015,  <->,147.32.84.229,13363,CON,0,0,2,238,176,flow=Background-UDP-Established
2011/08/15 16:54:15.638578,17.132019,tcp,46.107.213.219,50781,   ->,147.32.85.109,80,FSPA_FSPA,0,0,13,2757,792,flow=Background-TCP-Established
2011/08/15 16:54:15.645389,0.000300,udp,147.32.84.59,61159,  <->,147.32.80.9,53,CON,0,0,2,224,86,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:15.649045,0.463267,udp,95.55.111.121,59269,  <->,147.32.84.229,13363,CON,0,0,6,970,604,flow=Background-UDP-Established
2011/08/15 16:54:15.658296,0.000286,udp,147.32.84.59,60138,  <->,147.32.80.9,53,CON,0,0,2,234,86,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:15.693505,0.137889,tcp,66.249.66.85,57519,   ->,147.32.85.69,80,FSPA_FSPA,0,0,10,2049,646,flow=Background-TCP-Established
2011/08/15 16:54:15.712030,155.114639,udp,46.1.29.226,14558,  <->,147.32.84.229,13363,CON,0,0,4,269,149,flow=Background-UDP-Established
2011/08/15 16:54:15.756165,0.000562,udp,78.8.237.84,27171,  <->,147.32.84.229,13363,CON,0,0,2,147,86,flow=Background-UDP-Established
2011/08/15 16:54:15.757505,0.001696,udp,68.98.122.225,21602,  <->,147.32.84.229,13363,CON,0,0,2,547,487,flow=Background-UDP-Established
2011/08/15 16:54:15.820272,0.000517,udp,85.118.193.168,52071,  <->,147.32.84.229,13363,CON,0,0,2,221,159,flow=Background-UDP-Established
2011/08/15 16:54:15.820775,2.017447,tcp,147.32.84.118,2375,   ->,74.125.232.213,443,FSPA_FSPA,0,0,16,5824,3534,flow=Background-google-webmail
2011/08/15 16:54:15.833247,2.281392,udp,84.201.228.5,12750,  <->,147.32.84.229,13363,CON,0,0,5,1031,866,flow=Background-UDP-Established
2011/08/15 16:54:15.862376,0.000752,udp,79.100.83.184,55039,  <->,147.32.84.229,13363,CON,0,0,2,670,77,flow=Background-UDP-Established
2011/08/15 16:54:15.865677,0.000489,udp,202.127.11.246,48427,  <->,147.32.84.229,13363,CON,0,0,2,134,74,flow=Background-UDP-Established
2011/08/15 16:54:15.890802,777.575378,udp,130.92.148.103,42010,  <->,147.32.84.229,13363,CON,0,0,6,739,553,flow=Background-UDP-Established
2011/08/15 16:54:15.893658,0.002810,udp,68.32.186.155,13657,  <->,147.32.84.229,13363,CON,0,0,2,555,74,flow=Background-UDP-Established
2011/08/15 16:54:15.903872,0.000518,udp,195.114.129.222,63561,  <->,147.32.84.229,13363,CON,0,0,2,248,186,flow=Background-UDP-Established
2011/08/15 16:54:15.911022,0.000265,udp,147.32.84.138,46869,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:15.912065,0.000186,udp,147.32.84.138,55066,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:15.915488,0.000505,udp,212.93.100.167,57473,  <->,147.32.84.229,13363,CON,0,0,2,132,72,flow=Background-UDP-Established
2011/08/15 16:54:15.918265,120.959671,tcp,147.32.84.2,21,   ?>,211.101.37.115,12311,A_,0,,3,180,180,flow=Background
2011/08/15 16:54:15.918375,0.000149,udp,147.32.84.138,38111,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:15.918427,0.000219,udp,147.32.84.138,51677,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:15.925479,0.000235,udp,147.32.84.138,59264,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:15.925493,0.000235,udp,147.32.84.138,34414,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:15.930651,0.000245,udp,147.32.84.138,55031,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:15.930733,0.000271,udp,147.32.84.138,46368,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:15.935384,0.000250,udp,147.32.84.138,43064,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:15.935437,0.000249,udp,147.32.84.138,45547,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:15.937553,0.000000,udp,123.174.77.90,8090,   ->,147.32.85.218,34823,INT,0,,1,72,72,flow=Background-UDP-Attempt
2011/08/15 16:54:15.938297,0.000515,udp,87.97.239.51,23560,  <->,147.32.84.229,13363,CON,0,0,2,258,196,flow=Background-UDP-Established
2011/08/15 16:54:15.940253,0.000258,udp,147.32.84.138,49894,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:15.940302,0.000261,udp,147.32.84.138,43179,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:15.942106,0.004927,tcp,147.32.86.183,52681,   ->,95.173.214.101,80,FSRPA_FSPA,0,0,10,1233,780,flow=Background-TCP-Established
2011/08/15 16:54:15.949641,0.684137,tcp,147.32.84.118,2378,   ->,74.125.232.196,80,FSPA_FSPA,0,0,75,74166,9064,flow=Background-google-analytics5
2011/08/15 16:54:15.949647,1.899343,tcp,147.32.84.118,2379,   ->,74.125.232.223,80,FSPA_FSPA,0,0,10,1575,737,flow=Background-TCP-Established
2011/08/15 16:54:16.012216,0.002051,udp,147.32.84.59,60147,  <->,147.32.80.9,53,CON,0,0,2,256,75,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:16.015017,0.000266,udp,147.32.84.59,64687,  <->,147.32.80.9,53,CON,0,0,2,238,75,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:16.019467,0.038542,tcp,147.32.84.59,54530,   ->,90.183.38.22,80,FSPA_FSPA,0,0,14,3572,2075,flow=Background-Established-cmpgw-CVUT
2011/08/15 16:54:16.036371,0.130006,udp,147.32.84.229,13363,  <->,76.100.227.145,50563,CON,0,0,2,554,80,flow=Background-UDP-Established
2011/08/15 16:54:16.050032,57.974937,udp,81.98.128.130,21181,  <->,147.32.84.229,13363,CON,0,0,4,255,135,flow=Background-UDP-Established
2011/08/15 16:54:16.074379,0.000204,udp,147.32.84.59,55687,  <->,147.32.80.9,53,CON,0,0,2,226,88,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:16.076964,0.977434,udp,147.32.84.59,49039,  <->,147.32.80.9,53,CON,0,0,2,150,75,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:16.079913,0.144334,udp,147.32.84.229,13363,  <->,144.216.42.10,63961,CON,0,0,4,3012,60,flow=Background-UDP-Established
2011/08/15 16:54:16.100690,0.000510,udp,112.105.127.65,28386,  <->,147.32.84.229,13363,CON,0,0,2,134,74,flow=Background-UDP-Established
2011/08/15 16:54:16.104102,0.000481,udp,186.46.144.173,56885,  <->,147.32.84.229,13363,CON,0,0,2,135,75,flow=Background-UDP-Established
2011/08/15 16:54:16.138685,27.128857,udp,147.32.84.118,6881,  <->,68.45.29.17,38894,CON,0,0,4,940,286,flow=Background-UDP-Established
2011/08/15 16:54:16.138776,25.998751,udp,147.32.84.118,6881,  <->,95.39.169.43,40275,CON,0,0,3,603,286,flow=Background-UDP-Established
2011/08/15 16:54:16.143886,0.000000,tcp,192.168.88.30,51887,   ?>,209.85.148.99,443,RA_,0,,1,60,60,flow=Background
2011/08/15 16:54:16.150511,0.000602,udp,74.73.8.8,24489,  <->,147.32.84.229,13363,CON,0,0,2,126,66,flow=Background-UDP-Established
2011/08/15 16:54:16.164470,0.000546,udp,41.219.96.85,51193,  <->,147.32.84.229,13363,CON,0,0,2,547,73,flow=Background-UDP-Established
2011/08/15 16:54:16.169677,9.013924,tcp,147.32.84.59,50972,   ->,157.24.2.219,80,S_,0,,3,194,194,flow=Background-Attempt-cmpgw-CVUT
2011/08/15 16:54:16.187917,0.000000,udp,113.139.60.78,36006,   ->,147.32.85.218,34823,INT,0,,1,72,72,flow=Background-UDP-Attempt
2011/08/15 16:54:16.229760,0.362232,tcp,147.32.84.59,65303,   ->,76.13.114.90,80,FSPA_FSPA,0,0,9,1537,699,flow=Background-Established-cmpgw-CVUT
2011/08/15 16:54:16.257778,0.001696,udp,24.59.84.197,36116,  <->,147.32.84.229,13363,CON,0,0,2,514,454,flow=Background-UDP-Established
2011/08/15 16:54:16.389911,0.071004,udp,147.32.84.229,13363,  <->,2.93.19.230,23324,CON,0,0,2,134,74,flow=Background-UDP-Established
2011/08/15 16:54:16.392206,607.001648,udp,109.115.11.170,56247,  <->,147.32.84.229,13363,CON,0,0,6,1124,903,flow=Background-UDP-Established
2011/08/15 16:54:16.415177,0.000481,udp,93.123.56.19,41948,  <->,147.32.84.229,13363,CON,0,0,2,139,79,flow=Background-UDP-Established
2011/08/15 16:54:16.417610,0.000455,udp,79.125.130.255,17050,  <->,147.32.84.229,13363,CON,0,0,2,134,74,flow=Background-UDP-Established
2011/08/15 16:54:16.548340,8.896012,tcp,147.32.84.118,2380,   ->,187.74.223.78,6881,S_,0,,3,186,186,flow=Background-TCP-Attempt
2011/08/15 16:54:16.559806,0.000536,udp,108.35.13.88,33680,  <->,147.32.84.229,13363,CON,0,0,2,134,74,flow=Background-UDP-Established
2011/08/15 16:54:16.610617,0.358519,tcp,111.107.5.174,62864,   ->,147.32.86.179,58675,SRA_SA,0,0,4,252,186,flow=Background-TCP-Established
2011/08/15 16:54:16.623334,9.000478,tcp,178.151.143.187,53451,   ->,147.32.85.100,3126,S_,0,,3,194,194,flow=Background-TCP-Attempt
2011/08/15 16:54:16.625485,1.223508,tcp,147.32.84.118,2382,   ->,74.125.232.207,80,FSPA_FSPA,0,0,15,3723,2943,flow=Background-google-analytics16
2011/08/15 16:54:16.641931,0.000579,udp,147.32.84.59,49322,  <->,147.32.80.9,53,CON,0,0,2,202,76,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:16.656653,0.000519,udp,2.88.86.169,22832,  <->,147.32.84.229,13363,CON,0,0,2,135,75,flow=Background-UDP-Established
2011/08/15 16:54:16.660458,0.004982,udp,111.251.168.19,3190,  <->,147.32.84.229,13363,CON,0,0,4,3022,60,flow=Background-UDP-Established
2011/08/15 16:54:16.714990,0.000500,udp,194.187.134.70,61179,  <->,147.32.84.229,13363,CON,0,0,2,227,165,flow=Background-UDP-Established
2011/08/15 16:54:16.793649,5.291909,tcp,66.249.72.247,52168,   ->,147.32.86.92,80,FSPA_FSPA,0,0,10,1561,727,flow=Background-TCP-Established
2011/08/15 16:54:16.876122,0.302639,tcp,147.32.84.59,49653,   ->,209.85.148.104,443,FSPA_FSPA,0,0,40,17646,2970,flow=Background-Established-cmpgw-CVUT
2011/08/15 16:54:16.900001,94.401558,udp,109.80.255.167,17724,   ->,147.32.85.123,60607,INT,0,,12,1776,1776,flow=Background-UDP-Attempt
2011/08/15 16:54:16.929696,0.000599,udp,190.188.229.137,11963,  <->,147.32.84.229,13363,CON,0,0,2,132,72,flow=Background-UDP-Established
2011/08/15 16:54:16.933731,0.004244,udp,213.103.214.115,57344,  <->,147.32.84.229,13363,CON,0,0,4,3022,60,flow=Background-UDP-Established
2011/08/15 16:54:16.977427,0.000323,udp,147.32.86.20,53909,  <->,147.32.80.9,53,CON,0,0,2,314,85,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:16.977991,0.153658,tcp,147.32.86.20,4473,   ->,87.98.230.229,80,FSPA_FSPA,0,0,63,54578,1511,flow=Background-TCP-Established
2011/08/15 16:54:17.034624,0.001616,udp,85.176.166.90,20660,  <->,147.32.84.229,13363,CON,0,0,2,518,458,flow=Background-UDP-Established
2011/08/15 16:54:17.056248,1.727635,udp,147.32.84.59,54249,  <->,147.32.80.9,53,CON,0,0,2,150,75,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:17.057356,0.000645,udp,82.9.233.142,55134,  <->,147.32.84.229,13363,CON,0,0,2,135,75,flow=Background-UDP-Established
2011/08/15 16:54:17.062006,0.000611,udp,109.43.0.19,51753,  <->,147.32.84.229,13363,CON,0,0,2,313,64,flow=Background-UDP-Established
2011/08/15 16:54:17.139945,2.199942,tcp,94.248.21.72,2883,   ->,147.32.84.229,13363,FSPA_FSPA,0,0,21,1641,817,flow=Background-TCP-Established
2011/08/15 16:54:17.157776,0.000460,udp,70.189.180.204,17391,  <->,147.32.84.229,13363,CON,0,0,2,133,73,flow=Background-UDP-Established
2011/08/15 16:54:17.176444,1.671115,udp,46.241.179.89,21180,  <->,147.32.84.229,13363,CON,0,0,4,1051,527,flow=Background-UDP-Established
2011/08/15 16:54:17.182573,0.000684,udp,109.185.132.131,10491,  <->,147.32.84.229,13363,CON,0,0,2,316,64,flow=Background-UDP-Established
2011/08/15 16:54:17.218275,0.000200,udp,147.32.84.138,52188,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:17.218460,0.000144,udp,147.32.84.138,41998,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:17.226344,0.000248,udp,147.32.84.138,40702,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:17.226439,0.000202,udp,147.32.84.138,38596,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:17.231360,0.000375,udp,147.32.84.138,39183,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:17.231375,0.000365,udp,147.32.84.138,51543,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:17.236239,0.000090,udp,147.32.84.138,51117,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:17.236254,0.000205,udp,147.32.84.138,35137,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:17.241133,0.000191,udp,147.32.84.138,37888,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:17.241223,0.000225,udp,147.32.84.138,47800,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:17.245979,0.000255,udp,147.32.84.138,48623,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:17.245986,0.000254,udp,147.32.84.138,38057,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:17.250806,0.000330,udp,147.32.84.138,57544,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:17.250920,0.000229,udp,147.32.84.138,50912,  <->,147.32.80.9,53,CON,0,0,2,214,81,flow=To-Background-UDP-CVUT-DNS-Server
2011/08/15 16:54:17.254017,0.000167,udp,193.151.13.36,13845,   ->,147.32.84.118,1150,INT,0,,1,143,143,flow=Background-UDP-Attempt
2011/08/15 16:54:17.254184,0.000000,icmp,147.32.84.118,0x0303,   ->,193.151.13.36,0x7e04,URP,0,,1,171,171,flow=Background
2011/08/15 16:54:17.260420,600.048279,udp,94.41.25.7,41650,  <->,147.32.84.229,13363,CON,0,0,4,444,124,flow=Background-UDP-Established
2011/08/15 16:54:17.265849,2.540561,tcp,211.101.37.115,20654,   ->,147.32.84.2,21,SRPA_SPA,0,0,14,1308,508,flow=Background-TCP-Established
2011/08/15 16:54:17.352956,23.807970,udp,97.112.3.51,54336,  <->,147.32.84.229,13363,CON,0,0,4,451,138,flow=Background-UDP-Established
2011/08/15 16:54:17.355536,118.640633,udp,87.50.9.231,60701,  <->,147.32.84.229,13363,CON,0,0,4,480,356,flow=Background-UDP-Established
2011/08/15 16:54:17.378579,0.000467,udp,190.173.201.56,23288,  <->,147.32.84.229,13363,CON,0,0,2,134,74,flow=Background-UDP-Established
